Tweet_count,Username,Text,Created At,Retweets,Likes
67,IndiaToday,"BJP mocks MK Stalin's 'Urdu push' in Tamil Nadu
#ITVideo #Politics #TamilNadu | @PoojaShali @PramodMadhav6 https://t.co/V3o2hOSY9W",Wed Feb 26 06:03:29 +0000 2025,0,9
68,CH.Sekar (சி.எச்.சேகர்),"Modi's BJP thinks they can redraw the map to erase Tamil Nadu's voice. Our history of resistance says otherwise. 

#FairDelimitationForTN https://t.co/h5TrZFE2mx",Tue Feb 25 10:40:20 +0000 2025,84,103
69,Organiser Weekly,"BIG BREAKING: BJP to announce its new party president by March 15.  

With assembly elections in Bihar, Bengal, UP, and Tamil Nadu—some of Bharat’s largest states—coming up in the next two years, who do you think will lead BJP next? https://t.co/okQ7JB5kqn",Thu Feb 27 14:16:30 +0000 2025,3,8
70,IndiaToday,"DMK spokesperson A Saravanan (@saravofcl) attacks BJP says ""they are not bothered about the state of Tamil Nadu...""

""We want BJP to come clean on how they are going to do this (delimitation),"" adds @saravofcl.

#TTP @PreetiChoudhry #delimitation #TamilNadu https://t.co/Dces1AqSuQ",Thu Feb 27 14:26:31 +0000 2025,8,25
71,Ami Bangladesh 🇧🇩🇧🇩,"🚨 #TamilNadu CM @mkstalin is uniting South Indian states against delimitation, calling it a BJP ploy to weaken the South!

With #Tamil Nadu &amp; #Kerala set to lose parliamentary seats based on the latest population data, even #Karnataka CM joins the fight for fair representation. https://t.co/bCVqElrlUA",Fri Feb 28 04:43:26 +0000 2025,1,3
72,Gayathri Raguramm - Say No To Drugs & DMK,"DMK is strategically choosing the weaker TNBJP for a political battle, as it’s almost a guaranteed win (which is a false assumption). With BJP's weak presence in Tamil Nadu and their failure to address the state's concerns, they don’t stand a chance in Tamil Nadu. The BJP’s https://t.co/pNat6jHeOK",Fri Feb 21 05:44:45 +0000 2025,56,139
73,Bhim Prabha Gandhi 🙏❤🇮🇳,"Clown #AnnamalaiBJP is enough to damage BJP in Tamil Nadu 😂

1.Clown #AnnamaLIE says He doesn't know Hindi in one interview and speaks in Hindi in another.

#StopHindiImposition
#StopHindiImperialism https://t.co/Qu9dQRwTwI",Thu Feb 20 15:22:57 +0000 2025,0,2
74,BJP Tamilnadu,"தங்கள் குழந்தைகளுக்கு மும்மொழி கல்வி, மற்ற குழந்தைகளுக்கு இருமொழி கல்வி என்பதே திராவிட மாடல் கொள்கையோ @mkstalin? https://t.co/sFC1sx18wM",Wed Feb 19 05:14:41 +0000 2025,229,595
75,BJP Tamilnadu,"இந்து மக்களின் நம்பிக்கைகளை நக்கள் தொனியுடன் அணுகும் I.N.D.I கூட்டணித் தலைவர்களுக்கு, தக்க பதிலடி கொடுத்த நமது பாஜக தலைவர்கள் https://t.co/3ZC0DfRltB",Thu Feb 27 07:16:41 +0000 2025,151,323
76,The Random Guy,"@TimesAlgebraIND In Tamil Nadu, about 57 acres of land of Hindu farmers was recovered from the possession of Waqf.

The Hindu farmer family thanks the BJP leadership and Th H Raja Avl for this significant achievement.

https://t.co/BsyPTSYAVc",Fri Feb 28 03:39:56 +0000 2025,23,141
77,BJP Tamilnadu,"மாணவர்களிடையே சம வாய்ப்பை உருவாக்கி, கல்வியில் சிறந்தநிலையை அடையச் செய்யவுமே தேசியக் கல்வி கொள்கை அறிமுகப் படுத்தப்பட்டுள்ளதாக  மத்திய கல்வித்துறை அமைச்சர் திரு.@dpradhanbjp அவர்கள் தெரிவித்தார்.! https://t.co/kqfbXrWDS7",Tue Feb 18 06:18:15 +0000 2025,149,356
78,CH.Sekar (சி.எச்.சேகர்),"BJP’s NEP glorifies Sanskrit and Hindi but downplays Tamil, a classical language with the richest literary heritage. BJP fears Tamil because Tamil Nadu is self-sufficient and progressive. We are not your colony. 

#எங்கள்கல்விஎங்கள்உரிமை https://t.co/NneW9b9VNZ",Sat Feb 22 12:44:49 +0000 2025,41,56
79,TIMES NOW,"Tamil Nadu CM MK Stalin writes his fourth letter to DMK cadre, questioning BJP's Hindi push in the state. He asserts that DMK will safeguard Tamil at any cost.

Meanwhile, DMK cadre holds a mega protest in Chennai.

@dharannniii &amp; @SagarikaMitra26 share more details. https://t.co/NrKjyeMH49",Fri Feb 28 04:55:21 +0000 2025,0,3
80,BJP Tamilnadu,திமுகவின் மூத்த தலைவர்கள் ஆதரித்த மும்மொழிக் கொள்கையை தமிழக முதல்வர் திரு.@mkstalin அவர்கள் எதிர்ப்பது ஏன்? https://t.co/5sAlKP3UDq,Tue Feb 18 05:13:19 +0000 2025,170,445
81,Yazhini PM (யாழினி ப மீ),"BJP Tamil Nadu Unit head Annamalai and a bunch of individuals constantly quote ASER (Annual Status of Education Report) as if, it is a gold standard to understand the quality of education in a state. 

It is pertinent for the Minister of School Education @Anbil_Mahesh sir to https://t.co/T009Z0Z6aH",Tue Feb 18 15:27:32 +0000 2025,35,86
82,Kumari A.Babu Vinifread,"Dear BJP, if Hindi is ""national pride,"" then Tamil is our lifeline. You think forcing Hindi will make us bow? Keep dreaming! Tamil Nadu fought before, fights now, and will fight forever. Mark our words.  

#CMMKStalin #TamilVazhga #DMKNRIWing #FairDelimitationForTN https://t.co/uBUVUhgurO",Wed Feb 26 10:44:52 +0000 2025,9,15
83,सौरभ पाल,"BJP की योगी सरकार में यूपी की 69000 शिक्षक भर्ती का कलंक अब देश की निगाहों में 
#69000शिक्षकभर्ती_आरक्षण_घोटाला 
@BJP4India
@BJP4UP
@PMOIndia
@AnupriyaSPatel
@mygovindia
@myogiadityanath
@RahulGandhi
@scobserver
@barandbench
@SCJudgments
@AmitShah
@UPGovt
https://t.co/JQbOW8FcnQ https://t.co/GNzXFqPsAm",Sat Feb 22 00:43:10 +0000 2025,16,8
84,Press Trust of India,"VIDEO | Tamil Nadu: Actor turned politician and BJP leader Ranjana Nachiyaar joins actor Vijay’s TVK party. 

“Tamil Nadu people see him as the next MGR… He is the hope of Tamil Nadu,"" she says as she participates in TVK’s first-year anniversary celebrations in Mamallapuram, https://t.co/JPvAUdOHmf",Wed Feb 26 05:36:00 +0000 2025,2,53
85,Yazhini PM (யாழினி ப மீ),"Justice is getting trampled under the feet of BJP ! 

Proposed delimitation based on population could lead to a massive shift in Lok Sabha seats! 

4 BIMARU states (UP, Bihar, MP, Rajasthan) could hold 324 seats (36% of total!), while South Indian states (Tamil Nadu, Kerala, https://t.co/BxaIPKlv8J",Tue Feb 25 09:10:30 +0000 2025,58,77
86,The Random Guy,"@TimesAlgebraIND We will give a befitting reply to DMK in the 2026 assembly elections

— K. Annamalai, President, BJP Tamil Nadu

https://t.co/weluoKU5QP",Wed Feb 26 13:07:59 +0000 2025,5,55
87,D.Muthukrishnan,"BJP supporters regularly troll Tamil Nadu for having high debt. Yes, it is one area state needs to focus. Though the state's balance sheet is strong and debt level is manageable, still it needs to be brought down. But I want to bring to their attention to what is happening in https://t.co/rWkwfht5eR",Sat Feb 22 07:16:28 +0000 2025,361,1294
88,Kumari A.Babu Vinifread,"BJP claims Tamil Nadu’s education system is failing. Reality check: Tamil Nadu ranks No.1 in Gross Enrollment Ratio (GER), has the best school infrastructure in India, and boasts the highest literacy rate among BJP-free states. BJP fears success outside its control.  

@mkstalin https://t.co/mwlsvPf39q",Sat Feb 22 09:20:03 +0000 2025,7,15
