Tweet_count,Username,Text,Created At,Retweets,Likes,Category
48,Tamil Ka.Amutharasan,very wrong bro,Wed Feb 26 15:16:15 +0000 2025,489,2032,DMK
49,R.Rajiv Gandhi ✨,தமிழ்நாடு போராடும் தமிழ்நாடு வெல்லும்,Fri Feb 28 03:05:01 +0000 2025,130,318,DMK
50,TIMES NOW,dmk cadre hold mega protest in chennai protesters are raising slogans against the nep we dont accept the new education policy a protester told with more details,Fri Feb 28 04:46:30 +0000 2025,0,6,DMK
51,சாணக்யா,தமிழை கட்டாய தேர்வில் இருந்து விலக்குவேன் ஸ்டாலின் பேசியதை காட்டவா,Sat Feb 22 08:17:25 +0000 2025,602,1518,DMK
52,Tamil Ka.Amutharasan,தற்குறி ஆடு சொல்வதும் பொய் ஹேஸ்டேக்கும் பொய் ிழ்_வாழ்க,Fri Feb 21 08:59:21 +0000 2025,403,916,DMK
53,குட்டி,whenever vijay attack dmk thiruma,Wed Feb 26 14:39:28 +0000 2025,553,2649,DMK
54,DMK Youth Wing,இந்தி எழுத்துகளை அழித்தால் வடமாநிலப் பயணிகள் எப்படி ஊர்ப் பெயர்களை அறிந்துகொள்வார்கள் என்று அறிவுப்பூர்வமான வினாவை எழுப்பி தங்கள் இந்தி விசுவாசத்தைக் காட்டுகிறார்கள் இங்குள்ள பாஜகவினர் தமிழர்கள் வடமாநிலங்களுக்குச் செல்லும்போது எப்படி அறிந்துகொள்கிறார்களோ அப்படியே,Wed Feb 26 07:43:03 +0000 2025,226,340,DMK
55,Scarlet Heart 🐬,dmk g00ns erasing english letters instead of hindi lol,Tue Feb 25 04:58:37 +0000 2025,280,1027,DMK
56,DMK,தமிழ்நாடு போராடும் தமிழ்நாடு வெல்லும் கழகத் தலைவர் மாண்புமிகு முதலமைச்சர் திரு அவர்கள்,Fri Feb 28 03:51:43 +0000 2025,111,171,DMK
57,Polimer News,10 ஆண்டுகளுக்கு மேல் வசித்தால் பட்டா,Thu Feb 20 06:18:44 +0000 2025,285,1998,DMK
58,DMK,கழகத் தலைவர் மாண்புமிகு தமிழ்நாடு முதலமைச்சர் திரு அவர்களின் 72வது பிறந்த நாள் நிகழ்ச்சிகள்,Thu Feb 27 15:50:50 +0000 2025,262,578,DMK
59,காளி✩⍣,the real bteam of bjp is dmk,Thu Feb 20 15:26:26 +0000 2025,372,465,DMK
60,சாணக்யா,சொன்னபடி செய்த அண்ணாமலை stay informed with the latest news through chanakyaa via,Fri Feb 21 02:33:17 +0000 2025,1041,3226,DMK
61,Baliyan,dmk क हर नत आज अपन रजनत क आधर दकषण क उततर स अलगव पर आधरत बन चक ह परत भजप क तमल यनट और अननमलई एक भरत शरषठ भरत क वचर क मजबर करन म लग ह य नत आज नह त कल तमलनड क रजनत म जरर शरष पर पहचग,Sat Feb 22 14:45:36 +0000 2025,1941,9998,DMK
62,DMK NRI Wing,வில் இருந்து ிழ்_வாழ்க,Mon Feb 24 06:39:37 +0000 2025,281,556,DMK
63,DMK IT WING,மக்களின் மருத்துவ செலவுகளை 75 வரை மிச்சப்படுத்த வழிவகை செய்துள்ளது முதல்வர் மருந்தகம் கழக மருத்துவ அணிச் செயலாளர் திரு எம்எல்ஏ அவர்கள்,Mon Feb 24 07:01:58 +0000 2025,199,260,DMK
64,Sumanth Raman,dmk cadre and supporters are strongly against hindi imposition they will not tolerate hindi that is being imposed anywhere not even on the bank notes they possess they may destroy all the currency notes they possess to show their opposition will they,Sun Feb 23 08:50:24 +0000 2025,602,3246,DMK
65,இடும்பாவனம் கார்த்திக்,dmk vs bjp,Thu Feb 20 13:05:32 +0000 2025,957,1581,DMK
66,PuthiyathalaimuraiTV,தமிழர்கள் எப்படி அறிந்துகொள்கிறார்களோ அப்படி முதல்வர் முகஸ்டாலின்,Wed Feb 26 07:38:42 +0000 2025,499,2218,DMK
67,#DMK4TN,தமிழன் யாருக்கும் தாழாமல் யாரையும் தாழ்த்தாமல் யாருக்கும் எஜமானாக இல்லாமல் யாருக்கும் அடிமையாகவும் இல்லாமல் யாரையும் சுரண்டாமல் யாராலும் சுரண்டப்படாமல் நல்வாழ்வு வாழ வேண்டும்,Tue Feb 25 09:20:11 +0000 2025,250,365,DMK
68,DMK IT WING,attention seeking தற்குறி ஆடு அவனே வாண்ட்டா வந்து போட சொல்றான் போட்டுறலாமா reply,Thu Feb 20 03:17:19 +0000 2025,1267,2133,DMK
69,DMK IT WING,2021 ஆம் ஆண்டு திமுக ஆட்சிக்கு வந்த நாள் முதல் தான் சொல்லி வருகிறோம் 2024 ஆம் ஆண்டு நாடாளுமன்ற தேர்தலில் 40 தொகுதிகளிலும் தோல்விடைய செய்தோம்,Thu Feb 20 11:00:40 +0000 2025,978,2075,DMK
70,Erode DMK,தற்குறி ஆடு தமிழ்நாட்டுல இருக்கிற சின்ன குழந்தை சொல்லும் என்று,Thu Feb 20 04:25:32 +0000 2025,827,1620,DMK
71,#DMK4TN,தமிழ்நாட்டின் குரல் இந்தியா முழுமைக்கும் எதிரொலிக்கட்டும்,Tue Feb 25 10:43:05 +0000 2025,398,588,DMK
72,Tamil Janam,ஸ்டாலின் என்று சொல்வதே தரக்குறைவான விமர்சனம் தான் சொன்னவர் நம்மவர்,Sun Feb 23 07:17:22 +0000 2025,162,453,DMK
73,Thoothukudi S.Joel,இந்த சத்தம் போதுமா,Thu Feb 20 12:48:39 +0000 2025,707,1597,DMK
74,DMK Updates,தமிழ்ல பேசுற புரியுதா பாருங்க,Thu Feb 20 09:25:49 +0000 2025,465,1238,DMK
75,PuthiyathalaimuraiTV,எது கோழைத்தனம் அன்புமணிக்கு சேகர்பாபு பதில்,Mon Feb 24 03:41:17 +0000 2025,170,649,DMK
76,DMK Youth Wing,உலகத்தில் ஆண்மை நிற்கும் வரையில் பெண்கள் அடிமையும் வளர்ந்தே வரும் பெண்களால் ஆண்மை என்ற தத்துவம் அழிக்கபட்டாலல்லாது பெண்மை விடுதலை யில்லையென்பது உறுதி ஆண்மையால் தான் பெண்கள் அடிமையாக்கப்பட்டிருக்கின்றார்கள் தந்தை பெரியார்,Sat Feb 22 03:52:39 +0000 2025,324,517,DMK
77,DMK IT WING,மக்களவையில் தமிழ்நாட்டின் பிரதிநிதித்துவத்தை குறைத்து நம் உரிமைகளை இன்னும் வேகமாக நசுக்க நினைக்கும் ஒன்றிய பாசிச பாஜக அரசின் சூழ்ச்சியை வீழ்த்த தமிழ்நாட்டு அரசியல் கட்சிகள் ஓரணியில் திரள்வோம் தமிழ்நாடு காப்போம் மாண்புமிகு துணை முதலமைச்சர் திரு அவர்கள்,Tue Feb 25 09:39:00 +0000 2025,266,353,DMK
78,#DMK4TN,தமிழ்நாட்டு பள்ளி குழந்தைகளின் மீது இச்சிறுகுழந்தைக்கு இருக்கும் அக்கறை கூட பிரதமர் மோடிக்கும் தர்மேந்திர பிரதானுக்கும் இல்லை தமிழுக்கு தமிழ்நாட்டிற்கு சமூகநீதிக்கு வேட்டு வைக்கும் தேசிய கல்விக் கொள்கையை என்றும் தமிழ்நாடு ஏற்காது தமிழே அரண்,Sun Feb 23 07:33:01 +0000 2025,234,468,DMK
79,Nisha DMK ... 🖤❤️...,இன்றுஎம் தலைவருக்கு வாழ்த்துக்கள் தெரிவித்த மகிழ்வான தருணம் ்த_நொடி ்த_நிமிடங்கள் போதுமே,Mon Feb 24 09:27:18 +0000 2025,152,1225,DMK
81,DMK IT WING,நம் மாநில உரிமையை காக்க அனைவரும் ஒன்றிணைந்து ஒருமித்த குரலை வெளிப்படுத்துவோம்,Thu Feb 27 12:15:27 +0000 2025,220,262,DMK
82,A RAJA,செம்மொழியான தமிழ்மொழியே ிழ்_வாழ்க,Fri Feb 21 05:25:58 +0000 2025,1083,2840,DMK
83,DMK IT WING,we will oppose always hindi imposition muthamizh arignar kalaignar,Wed Feb 26 10:50:02 +0000 2025,241,297,DMK
84,DMK IT WING,மக்களவைத் தொகுதி மறுசீரமைப்பு பெயரில் தென்னிந்திய மாநிலங்களின் தலைக்கு மேல் கத்தி தொங்கிக் கொண்டிருக்கிறது கழகத் தலைவர் மாண்புமிகு முதலமைச்சர் திரு அவர்கள்,Tue Feb 25 07:30:00 +0000 2025,509,603,DMK
85,Rishi Bagree,in ayodhya youll encounter 20 distinct languages displayed on signboards each one warmly greeting tourists in their native tonguea vibrant reflection of the regions hospitality cm yogi is uniting indians while dmk goons are busy smashing up signboards in other languages,Wed Feb 26 13:27:22 +0000 2025,2460,9115,DMK
86,Tamil Janam,இந்திக்கு பதில் ஆங்கிலம் அழிப்பு,Tue Feb 25 09:33:03 +0000 2025,171,491,DMK
87,DMK IT WING,were not against any specific language were against the imposition honble deputy chief minister thiru avl,Thu Feb 27 15:59:56 +0000 2025,473,1391,DMK
88,News24,हम हद थपन क वरध करग हद मखट ह ससकत छप हआ चहर ह cm एमक सटलन dmk करयकरतओ क सबधत एक पतर म कह,Thu Feb 27 14:46:48 +0000 2025,165,1067,DMK
89,PuthiyathalaimuraiTV,கருப்பு பெயின்ட் டப்பா அண்ணாமலை விமர்சனம்,Mon Feb 24 13:29:16 +0000 2025,439,1926,DMK
90,TIMES NOW,language faceoff erupts in tamil nadu a video has surfaced showing a dmk mla defacing a railway station signboard sparking controversy over the defacement of hindi signboards how is this vandalism we are only deleting the things that are written in hindi dharanisalem,Mon Feb 24 06:59:12 +0000 2025,3,10,DMK
91,PuthiyathalaimuraiTV,பிற மாநிலங்களில் இருந்து ஆதரவு வருகிறது முதல்வர்,Fri Feb 28 01:51:06 +0000 2025,169,575,DMK
92,PuthiyathalaimuraiTV,ஒவ்வொரு குடும்பத்தின் மூத்த மகன் முதல்வர் ஸ்டாலின் நடிகர் வடிவேலு,Thu Feb 27 16:02:11 +0000 2025,174,882,DMK
93,DMK Updates,பாஜக அரசின் இந்தி திணிப்பிற்கு எதிராக நடிகர் வடிவேலு அவர்கள் சொன்ன நகைச்சுவையான விளக்கம் நிச்சயம் கேளுங்கள்,Fri Feb 28 02:04:28 +0000 2025,102,216,DMK
94,Tamil Janam,ஹெச்ராஜா நச்,Mon Feb 24 06:21:27 +0000 2025,373,1065,DMK
95,Tamil Ka.Amutharasan,were not against any specific language were against the imposition dycm,Thu Feb 27 19:08:58 +0000 2025,68,180,DMK
96,TIMES NOW,language war dmk cadre blackened various hindi signboards at railway stations and govt offices in tamil nadu amid nep row fresh protests also erupted in chennai with the student wing of the dmk taking to the streets watch this ground report by for more details,Tue Feb 25 11:18:28 +0000 2025,3,3,DMK
97,DMK Updates,2642 மருத்துவ அலுவலர்களுக்கு இன்று பணி நியமன ஆணைகள் வழங்கினார் முதலமைச்சர் அவர்கள்,Wed Feb 26 07:01:30 +0000 2025,130,256,DMK
98,sabarish✨🖤❤️,தமிழர்களுக்கென ஒரு வரலாறு உண்டு ஒரு பண்பாடு உண்டு,Thu Feb 20 09:36:53 +0000 2025,519,1006,DMK
99,TIMES NOW,dmk cadre holds a mega protest against nep in chennai poor governance will never be hidden by such shallow attempts to divide society it will be interesting to know what the leader of the opposition rahul gandhi has to say on this subject union minister,Fri Feb 28 05:03:01 +0000 2025,1,3,DMK
100,Sun News,இந்தித் திணிப்புக்கு எதிராக திமுக மாணவர் அணியினர் சென்னையில் ஆர்ப்பாட்டம்,Tue Feb 25 06:00:07 +0000 2025,341,979,DMK
101,#DMK4TN,x தளத்தில் உலகளவிலும் இந்திய அளவிலும் முதலிடத்தில் ட்ரெண்டாகும்,Thu Feb 20 09:54:15 +0000 2025,438,571,DMK
102,Vanitha,ராகுல்,Sat Feb 22 16:43:52 +0000 2025,2,25,DMK
103,Gayathri Raguramm - Say No To Drugs & DMK,disaster where is the tamil nadus money,Fri Feb 28 04:39:23 +0000 2025,6,31,DMK
104,DMK,மக்களவைத் தொகுதி மறுவரையறை என்ற பெயரில் தமிழ்நாட்டின் அதிகாரத்தை குறைக்க ஒன்றிய மைனாரிட்டி பாஜக அரசின் அனைவரும் ஒன்றிணைந்து சூழ்ச்சிகளை உடைத்தெறிவோம்,Wed Feb 26 09:23:17 +0000 2025,908,1174,DMK
105,குமார் ஆரியன் ‎Kumar Ariyan,வாங்கோ வாங்க we are waiting,Sun Feb 23 04:34:09 +0000 2025,0,0,DMK
106,Polimer News,lkg ukg பசங்க போல் மத்திய மாநில அரசுகள் சண்டை விஜய்,Wed Feb 26 07:26:37 +0000 2025,206,649,DMK
107,#DMK4TN,delimitation isnt just about tamil nadu it affects all of south india,Tue Feb 25 11:47:54 +0000 2025,228,334,DMK
108,PuthiyathalaimuraiTV,திமுக அதிமுக பேச தகுதியில்லை சீமான்,Tue Feb 25 09:54:38 +0000 2025,208,589,DMK
109,Polimer News,சட்டம் தன் கடமையை செய்யும் சீமான் வீட்டில் நடந்த கைது சம்பவம் அமைச்சர் சேகர்பாபு கொடுத்த விளக்கம்,Fri Feb 28 05:04:01 +0000 2025,3,7,DMK
110,Malaimurasu TV,ட்ரெண்டிங்கில் முதலிடம்,Fri Feb 21 09:39:12 +0000 2025,1380,2812,DMK
111,#DMK4TN,இது இந்தியாஇந்தியா அல்ல இந்தி திணிப்பை என்றும் எதிர்ப்போம் இருமொழிக் கொள்கையை என்றும் காப்போம்,Mon Feb 24 11:48:44 +0000 2025,187,443,DMK
112,Trends DMK,hey sangis get out of tamil nadu is not just a tag it is the emotion of the people of tamil nadu,Thu Feb 20 04:22:45 +0000 2025,562,1024,DMK
113,sabarish✨🖤❤️,மீண்டும் ஒரு மொழிப்போராட்டத்திற்கு தயாரானது தமிழ்நாடு,Thu Feb 20 02:56:05 +0000 2025,836,1897,DMK
114,Tamil Ka.Amutharasan,இந்தி திணிப்பைஎன்றும் எதிர்ப்போம் சிறப்பான சம்பவம்,Sun Feb 23 03:35:22 +0000 2025,1585,8232,DMK
115,Press Trust of India,video tamil nadu dmk students wing protest against union minister sukanta majumdar in chennai full video available on pti videos,Fri Feb 28 05:31:44 +0000 2025,0,2,DMK
116,DMK NRI Wing,modi be like,Thu Feb 20 06:18:13 +0000 2025,304,388,DMK
117,Polimer News,தமிழகம் முழுவதும் 1000 முதல்வர் மருந்தகங்களை முதலமைச்சர் முகஸ்டாலின் திறந்து வைத்தார்,Mon Feb 24 05:35:24 +0000 2025,14,89,DMK
118,DMK IT WING,தமிழர்கள் வடமாநிலங்களுக்குச் செல்லும்போது எப்படி அறிந்துகொள்கிறார்களோ அப்படியே வடமாநில பயணிகள் அறிந்துகொள்ளட்டும் கழகத் தலைவர் மாண்புமிகு முதலமைச்சர் திரு அவர்கள்,Wed Feb 26 07:29:52 +0000 2025,226,288,DMK
1,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,மொழிக்காக உயிரையே விட்டவர்கள் தமிழர்கள் மக்கள் நீதி மய்யம் 8ம் ஆண்டு தொடக்க விழாவில் தலைவர் திரு அவர்கள் ஆவேசம் ீம8ம்ஆண்டு,Tue Feb 25 12:42:40 +0000 2025,74,157,Makkal Needhi Maiam
2,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,கோவையில் மக்கள் நீதி மய்யம் 8ம் ஆண்டு தொடக்க விழா புதிய அலுவலகம் திறப்பு கட்சிக் கொடியேற்று விழா மக்கள் நீதி மய்யம் தலைவர் திரு அவர்களது வழிகாட்டுதலின்படி கோவை வடக்கு மநீம மாவட்டம் சார்பில் கட்சியின் 8ம் ஆண்டு தொடக்க விழா புதிய அலுவலகம் திறப்பு மற்றும்,Mon Feb 24 11:28:56 +0000 2025,77,152,Makkal Needhi Maiam
3,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,மக்கள் நீதி மய்யம் கட்சியின் 8ம் ஆண்டு தொடக்க விழாவில்கட்சிக் கொடியேற்றி உரையாற்றினார் தலைவர் திரு அவர்கள் மக்கள் நீதி மய்யம் கட்சியின் 8ம் ஆண்டு தொடக்க விழாவையொட்டி சென்னையில் அமைந்துள்ள கட்சியின் தலைமை அலுவலகத்தில் கட்சிக் கொடியேற்றிவைத்து தொண்டர்களிடையே,Fri Feb 21 14:47:58 +0000 2025,158,365,Makkal Needhi Maiam
4,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,மக்கள் நீதி மய்யத்தின் 8ஆம் ஆண்டு தொடக்க விழாவை முன்னிட்டு சமூக வலைதளங்களில் கீழ்கண்ட hashtagsகளை பயன்படுத்துமாறு கேட்டுக்கொள்கிறோம் ீம8ம்ஆண்டு,Thu Feb 20 14:02:18 +0000 2025,148,369,Makkal Needhi Maiam
5,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,மக்கள் நீதி மய்யத்தில் மாணவர்கள் இணைந்து கொண்டிருப்பதால் நாளை நமதே 8ம் ஆண்டு தொடக்க விழாவில் தலைவர் திரு அவர்கள் உறுதி ீம8ம்ஆண்டு,Tue Feb 25 15:00:00 +0000 2025,91,181,Makkal Needhi Maiam
6,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,எட்டாம் ஆண்டில் மக்கள் நீதி மய்யம் பிப்ரவரி 21 வெள்ளிக்கிழமை மாலை 3 மணிக்கு கட்சித் தலைமை அலுவலகத்தில் நம் தலைவர் திரு அவர்கள் மக்கள் நீதி மய்யம் கட்சிக் கொடியேற்றி பேருரை ஆற்றுகிறார் ்ஆண்டில்_மய்யம்,Sun Feb 16 08:13:53 +0000 2025,160,274,Makkal Needhi Maiam
7,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,மக்கள் நீதி மய்யம் கட்சியின் ஊடகம் மற்றும் செய்தித் தொடர்பு மாநிலச் செயலாளர் திரு முரளி அப்பாஸ் அவர்கள் தந்தி தொலைக்காட்சிக்கு அளித்த பேட்டி இதில் கட்சியின் 8ம் ஆண்டு தொடக்க விழா எதிர்காலத் திட்டங்கள் 2026 சட்டப்பேரவைத் தேர்தல் வியூகம் மக்கள் நீதி மய்யத்தின்,Mon Feb 17 18:04:16 +0000 2025,91,183,Makkal Needhi Maiam
8,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,விகடன் இணையதளம் முடக்கம் கருத்துரிமைக்கு எதிரான செயல் மக்கள் நீதி மய்யம் தலைவர் திரு அவர்கள் கடும் கண்டனம்,Sun Feb 16 17:09:27 +0000 2025,97,184,Makkal Needhi Maiam
9,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,மக்கள் நீதி மய்யம் கோவை மண்டல சமூக ஊடக அணி நிர்வாகிகள் கட்சியின் துணைத் தலைவர் திரு r அவர்களை சந்தித்து கட்சி வளர்ச்சி மற்றும் அடுத்தக்கட்ட திட்டங்கள் குறித்து கலந்தாலோசித்தனர் இச்சந்திப்பில் சமூக ஊடக அணி கோவை மண்டல அமைப்பாளர் திரு மொடக்குறிச்சி,Wed Feb 19 14:20:48 +0000 2025,94,177,Makkal Needhi Maiam
10,Vignesh,இந்த வருடம் நமது குரல் பாராளுமன்றத்தில் ஒழிக்கப் போகிறது,Sun Feb 23 04:19:04 +0000 2025,14,41,Makkal Needhi Maiam
11,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,மக்கள் நீதி மய்யம் கட்சியின் தலைவர் திரு அவர்களை இந்து சமய அறநிலையத்துறை அமைச்சர் திரு அவர்கள் மரியாதை நிமித்தமாகச் சந்தித்து உரையாடினார் தலைவரின் அலுவலகத்தில் நடந்த இந்தச் சந்திப்பின்போது கட்சியின் பொதுச்செயலாளர் திரு அவர்கள்,Wed Feb 12 03:30:00 +0000 2025,266,866,Makkal Needhi Maiam
12,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,நம்மவர் தொழிற்சங்கப் பேரவை நிர்வாகிகள் ஆலோசனைக் கூட்டம் நம்மவர் தொழிற்சங்கப் பேரவை நிர்வாகிகள் ஆலோசனைக் கூட்டம் மற்றும் அமைப்புசாரா தொழிலாளர் சங்கத்தை நம்மவர் தொழிற்சங்கப் பேரவையில் இணைப்பது தொடர்பான ஆலோசனைக் கூட்டம் சென்னை கதிர்வேடு பகுதியில் நடைபெற்றது இக்கூட்டத்திற்கு,Mon Feb 24 09:36:38 +0000 2025,68,126,Makkal Needhi Maiam
13,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,வாய்க்கால் சீரமைப்பு கழிவுநீர் மற்றும் குப்பைகளை அகற்றக் கோரி அதிகாரிகளிடம் மனு வழங்கிய மக்கள் நீதி மய்யம் கட்சியினர் மதுரை மாடக்குளம் கண்மாயில் இருந்து முத்துப்பட்டி கண்மாய்க்குச் செல்லும் வரத்து வாய்க்கால்களில் தேங்கியிருக்கும் கழிவுநீர் மற்றும் குப்பைகளையும் அகற்றி,Wed Feb 19 11:07:53 +0000 2025,75,146,Makkal Needhi Maiam
14,Mohammed Zabiullah,நற்பணி நாயகன் மக்கள் நீதி மய்யம் ீம8ம்ஆண்டு,Wed Feb 26 13:11:06 +0000 2025,4,10,Makkal Needhi Maiam
15,ℝ𝕒𝕞𝕒𝕔𝕙𝕒𝕟𝕕𝕣𝕒𝕟 (𝕄ℕ𝕄) 𝕠𝕗𝕗𝕚𝕔𝕚𝕒𝕝,8 ஆம் ஆண்டில் ்கள்நீதிமய்யம் ்ஆண்டில்_மய்யம்,Thu Feb 20 02:43:14 +0000 2025,29,82,Makkal Needhi Maiam
16,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,மக்கள் நீதி மய்யம் கட்சியின் 8ம் ஆண்டு துவக்கத்தை முன்னிட்டு தலைவர் திரு அவர்களிடம் காஞ்சிபுரம் மண்டலச் செயலாளர் திரு அவர்களும் நம்மவர் தொழிற்சங்கப் பேரவை மாநில ஒருங்கிணைப்பாளர் திரு அவர்களும் கட்சி வளர்ச்சி நிதி அளித்தனர்,Thu Feb 20 13:25:42 +0000 2025,130,347,Makkal Needhi Maiam
17,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,இன்று மக்கள் நீதி மய்யம் கட்சியின் தலைவர் திரு அவர்களை இந்திய கம்யூனிஸ்ட் கட்சியின் தமிழ்நாடு மாநிலச் செயலாளர் திரு இராமுத்தரசன் அவர்கள் தலைவர் அலுவலகத்தில் சந்தித்தார் வெளிநாடு சென்று திரும்பிய தலைவர் திருகமல் ஹாசன் அவர்களை திரு இராமுத்தரசன் அவர்கள்,Tue Feb 18 10:45:57 +0000 2025,147,313,Makkal Needhi Maiam
18,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,மக்கள் நீதி மய்யம் சார்பில் பொதுமக்களுக்கான சேவை முகாம் மக்கள் நீதி மய்யம் தலைவர் திரு அவர்களின் வழிகாட்டுதலின்படி எழும்பூர் தொகுதியில் பொதுமக்களுக்கான சேவை முகாம் நேற்று சிறப்பாக நடைபெற்றது சென்னை மாநகராட்சி 99வது வார்டுக்கு உட்பட்ட கீழ்ப்பாக்கம் சாஸ்திரி,Sun Feb 09 12:20:34 +0000 2025,116,222,Makkal Needhi Maiam
19,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,ஏழு ஆண்டுகள் நிறைவு செய்து எட்டாம் ஆண்டில் அடியெடுத்து வைக்கிறது மக்கள் நீதி மய்யம் புதிய சிந்தனை புதிய செயல்திட்டம் என்ற நோக்கோடு நம் தலைவர் திரு அவர்களால் ஆரம்பிக்கப்பட்ட கட்சி தொடர்ந்து தன் நோக்கில் உத்வேகத்துடன் செயலாற்ற உறுதி கொள்வோம்,Fri Feb 21 07:19:53 +0000 2025,144,323,Makkal Needhi Maiam
20,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,எட்டாம் ஆண்டில் மக்கள் நீதி மய்யம் எட்டும் தூரத்தில் வெற்றிக்கோட்டை நாடாளுமன்றம் சட்டமன்றத்தில் நமது குரல் ஒலிக்கும் ீம8ம்ஆண்டு,Sun Feb 23 10:30:44 +0000 2025,79,177,Makkal Needhi Maiam
21,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,இன்னொரு மொழி என்பது சுமை விவாதிப்போம் விழித்தெழுவோம் ஞாயிறு 23022025 இரவு 730 மணி அளவில் ீம8ம்ஆண்டு,Sat Feb 22 14:46:40 +0000 2025,71,143,Makkal Needhi Maiam
22,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,மக்கள் நீதி மய்யத்தின் குரல் இவ்வாண்டு நாடாளுமன்றத்தில் ஒலிக்கும் அடுத்தாண்டு சட்டமன்றத்தில் ஒலிக்கும் 8ம் ஆண்டு தொடக்க விழாவில் தலைவர் திரு அவர்களின் எழுச்சியுரை ீம8ம்ஆண்டு,Sat Feb 22 05:58:43 +0000 2025,119,229,Makkal Needhi Maiam
23,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,மக்கள் நீதி மய்யம் தலைவர் திரு அவர்களை அவரது இல்லத்தில் இன்று மாண்புமிகு துணை முதல்வர் திரு அவர்கள் சந்தித்தார்,Thu Feb 13 12:09:14 +0000 2025,118,259,Makkal Needhi Maiam
24,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,தமிழகத்தின் இருமொழி கொள்கையா ஒன்றியத்தின் மும்மொழி கொள்கையா விவாதிப்போம் விழித்தெழுவோம் ஞாயிறு 23022025 இரவு 730 மணி அளவில் ீம8ம்ஆண்டு,Sat Feb 22 09:36:43 +0000 2025,59,103,Makkal Needhi Maiam
25,ஜெயபிரசாத்,ீம8ம்ஆண்டு,Thu Feb 20 16:09:48 +0000 2025,108,604,Makkal Needhi Maiam
26,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,மக்கள் நீதி மய்யம் 8வது ஆண்டு தொடக்க விழா மதுரையில் கோலாகல கொண்டாட்டம் மக்கள் நீதி மய்யம் கட்சித் தலைவர் திரு அவர்களது வழிகாட்டுதல்படி கட்சியின் 8ம் ஆண்டு தொடக்க விழா மதுரையில் கோலாகலமாக கொண்டாடப்பட்டது மதுரை மேற்கு தொகுதிக்கு உட்பட்ட பகுதிகளில்,Mon Feb 24 12:23:12 +0000 2025,71,138,Makkal Needhi Maiam
27,Gopi Siva kumar,அன்பார்ந்த நண்பர்களே கடந்த பத்து நாட்களாக இடைவிடாத நம் மய்யத்தின் 8ஆம் ஆண்டு விழா நிகழ்வை மிகவும் சீரும் சிறப்புமாக நடைபெற இடைவிடாத உழைப்பை கொண்டு உருவாக்கி மிகப்பெரிய அளவில் நடைபெற்ற விழாவின் பிளக்ஸ்கள் ீம8ம்ஆண்டு,Tue Feb 25 13:44:16 +0000 2025,26,40,Makkal Needhi Maiam
28,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,அருப்புக்கோட்டை கல்லூரணி கிராமத்தில் நம்மவர் படிப்பகம் திறப்பு விழா ஒவ்வொரு ஊரிலும் படிப்பகங்களை தொடங்க வேண்டும் என்ற மக்கள் நீதி மய்யம் கட்சித் தலைவர் திரு அவர்களது சிந்தனைக்கு செயல்வடிவம் கொடுக்கும் வகையில் விருதுநகர் மாவட்டம் அருப்புக்கோட்டை அருகேயுள்ள,Thu Jan 30 15:59:43 +0000 2025,108,198,Makkal Needhi Maiam
29,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,மக்கள் நீதி மய்யம் தலைவர் திரு அவர்கள் முன்வைத்த கோரிக்கை உறுதியளித்த தமிழ்நாடு துணை முதல்வர் திரு அவர்கள்,Fri Feb 21 16:04:29 +0000 2025,97,212,Makkal Needhi Maiam
30,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,பரமக்குடி வேந்தோணி கிராமத்தில் நம்மவர் படிப்பகம் திறப்பு விழா தமிழகம் முழுவதும் ஒவ்வொரு ஊரிலும் படிப்பகம் தொடங்க வேண்டும் என்ற மக்கள் நீதி மய்யம் கட்சித் தலைவர் திரு கமல் ஹாசன் அவர்களது சிந்தனைக்கு செயல்வடிவம் கொடுக்கும் வகையில் இராமநாதபுரம் மாவட்டம் பரமக்குடி அருகேயுள்ள,Mon Jan 27 09:18:51 +0000 2025,82,156,Makkal Needhi Maiam
