Tweet_count,Username,Text,Created At,Retweets,Likes
101,#DMK4TN,"X தளத்தில் உலகளவிலும், இந்திய அளவிலும் முதலிடத்தில் ட்ரெண்டாகும் #GetOutModi 💥

#GetOutModi https://t.co/rH0tfu0WzT",Thu Feb 20 09:54:15 +0000 2025,438,571
102,Vanitha,@sunnewstamil @dmk_raja ராகுல் ❤️ https://t.co/TCaO9HfhcY,Sat Feb 22 16:43:52 +0000 2025,2,25
103,Gayathri Raguramm - Say No To Drugs & DMK,Disaster? Where is the Tamil Nadu’s money? https://t.co/j2y63Fyl2Y,Fri Feb 28 04:39:23 +0000 2025,6,31
104,DMK,"மக்களவைத் தொகுதி மறுவரையறை என்ற பெயரில் தமிழ்நாட்டின் அதிகாரத்தை குறைக்க ஒன்றிய மைனாரிட்டி பாஜக அரசின் அனைவரும் ஒன்றிணைந்து சூழ்ச்சிகளை உடைத்தெறிவோம். 

#FairDelimitationForTN https://t.co/3xGefwtasN",Wed Feb 26 09:23:17 +0000 2025,908,1174
105,குமார் ஆரியன் ‎Kumar Ariyan,வாங்கோ வாங்க. We are waiting.   #SunShines4RiceBowl https://t.co/0OSTk844QX,Sun Feb 23 04:34:09 +0000 2025,0,0
106,Polimer News,"#JUSTIN  ||  LKG - UKG பசங்க போல் மத்திய, மாநில அரசுகள் சண்டை - விஜய் | #Chennai | #Mahabalipuram | #DMK | #BJP | #TNGovt | #CentralGovt |  #TVKsecondyearanniversary | #TVKVijay | #Vijay | #TVKMaanadu | #AadhavArjuna | #PrashantKishor | #NAnand | #PolimerNews https://t.co/0OCIgkAI5G",Wed Feb 26 07:26:37 +0000 2025,206,649
107,#DMK4TN,"Delimitation isn’t just about Tamil Nadu. it affects all of South India!

#FairDelimitationForTN

https://t.co/zmcVcvdL74",Tue Feb 25 11:47:54 +0000 2025,228,334
108,PuthiyathalaimuraiTV,"#JUSTIN | திமுக, அதிமுக பேச தகுதியில்லை - சீமான்

#Seeman | #NTK | #ADMK | #DMK | #EPS | #MKStalin | #NEP | #hindi https://t.co/UMa5bc4bv6",Tue Feb 25 09:54:38 +0000 2025,208,589
109,Polimer News,"”சட்டம் தன் கடமையை செய்யும்”… சீமான் வீட்டில் நடந்த கைது சம்பவம்.. அமைச்சர் சேகர்பாபு கொடுத்த விளக்கம்
#Chennai | #Seeman | #NTK | #Sekarbabu | #DMK https://t.co/vz4TnCm7G4",Fri Feb 28 05:04:01 +0000 2025,3,7
110,Malaimurasu TV,"#TVKforTN ட்ரெண்டிங்கில் முதலிடம்

#Malaimurasu #BreakingNews #TVKVijay @TVKVijayHQ #TVKForTN #GetOutModi #GetOutStalin #DMK #BJP https://t.co/qF8OBxpYSd",Fri Feb 21 09:39:12 +0000 2025,1380,2812
111,#DMK4TN,"இது இந்தியா.‘இந்தி’யா அல்ல! 

இந்தி திணிப்பை என்றும் எதிர்ப்போம்; இரு'மொழிக் கொள்கையை என்றும் காப்போம்! 

#StopHindiImposition https://t.co/t06tosON6H",Mon Feb 24 11:48:44 +0000 2025,187,443
112,Trends DMK,"Hey, Sangis, get out of Tamil Nadu. 

#GetOutModi is not just a tag; it is the emotion of the people of Tamil Nadu. https://t.co/sk4ktnzfg6",Thu Feb 20 04:22:45 +0000 2025,562,1024
113,sabarish✨🖤❤️,"மீண்டும் ஒரு மொழிப்போராட்டத்திற்கு தயாரானது தமிழ்நாடு..!💥💥💥

#GetOutModi 

 https://t.co/uGMjmu8o58",Thu Feb 20 02:56:05 +0000 2025,836,1897
114,Tamil Ka.Amutharasan,இந்தி திணிப்பைஎன்றும் எதிர்ப்போம் 🔥🖤♥️ சிறப்பான சம்பவம் https://t.co/iGXzbpwJC1,Sun Feb 23 03:35:22 +0000 2025,1585,8232
115,Press Trust of India,"VIDEO | Tamil Nadu: DMK Students Wing protest against Union Minister Sukanta Majumdar in Chennai.

#ChennaiNews #TamilNaduNews

(Full video available on PTI Videos - https://t.co/n147TvrpG7) https://t.co/PL7Wn3EByB",Fri Feb 28 05:31:44 +0000 2025,0,2
116,DMK NRI Wing,"Modi be like.. 😂😂😂

#GetOutModi https://t.co/LroPovtVEc",Thu Feb 20 06:18:13 +0000 2025,304,388
117,Polimer News,"#JUSTIN  ||  தமிழகம் முழுவதும் 1,000 முதல்வர் மருந்தகங்களை முதலமைச்சர் மு.க.ஸ்டாலின் திறந்து வைத்தார்  | #CMMKStalin | #DMK | #TNGovt | #Medical | #MudhalvarMarundhagam | #PolimerNews https://t.co/ao8Zh4nekv",Mon Feb 24 05:35:24 +0000 2025,14,89
118,DMK IT WING,"தமிழர்கள் வடமாநிலங்களுக்குச் செல்லும்போது எப்படி அறிந்துகொள்கிறார்களோ அப்படியே வடமாநில பயணிகள் அறிந்துகொள்ளட்டும்!

- கழகத் தலைவர், மாண்புமிகு முதலமைச்சர் திரு @mkstalin அவர்கள்

#StopHindiImposition https://t.co/zCYA4KIzqz",Wed Feb 26 07:29:52 +0000 2025,226,288
